2,2,100,1,GDOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
112300,-714019.2916,-4044832.036,4863435.781,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872789224,-1.745522568,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714019.2916,-4044832.036,4863435.781,-6.0217,6.5641,4.5445,0,0,0,0.872789224,-1.745522568,178,2.282
112400,-714019.8937,-4044831.38,4863436.236,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872789335,-1.745522741,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714019.8937,-4044831.38,4863436.236,-6.0217,6.5641,4.5445,0,0,0,0.872789335,-1.745522741,178,2.282
112500,-714020.4959,-4044830.723,4863436.69,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872789446,-1.745522913,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714020.4959,-4044830.723,4863436.69,-6.0217,6.5641,4.5445,0,0,0,0.872789446,-1.745522913,178,2.282
112600,-714021.0981,-4044830.067,4863437.144,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872789557,-1.745523085,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714021.0981,-4044830.067,4863437.144,-6.0217,6.5641,4.5445,0,0,0,0.872789557,-1.745523085,178,2.282
112700,-714021.7002,-4044829.411,4863437.599,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872789668,-1.745523257,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714021.7002,-4044829.411,4863437.599,-6.0217,6.5641,4.5445,0,0,0,0.872789668,-1.745523257,178,2.282
112800,-714022.3024,-4044828.754,4863438.053,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872789779,-1.745523429,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714022.3024,-4044828.754,4863438.053,-6.0217,6.5641,4.5445,0,0,0,0.872789779,-1.745523429,178,2.282
112900,-714022.9046,-4044828.098,4863438.508,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.87278989,-1.745523601,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714022.9046,-4044828.098,4863438.508,-6.0217,6.5641,4.5445,0,0,0,0.87278989,-1.745523601,178,2.282
113000,-714023.5067,-4044827.441,4863438.962,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872790001,-1.745523774,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714023.5067,-4044827.441,4863438.962,-6.0217,6.5641,4.5445,0,0,0,0.872790001,-1.745523774,178,2.282
113100,-714024.1089,-4044826.785,4863439.417,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872790112,-1.745523946,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714024.1089,-4044826.785,4863439.417,-6.0217,6.5641,4.5445,0,0,0,0.872790112,-1.745523946,178,2.282
113200,-714024.7111,-4044826.128,4863439.871,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872790223,-1.745524118,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714024.7111,-4044826.128,4863439.871,-6.0217,6.5641,4.5445,0,0,0,0.872790223,-1.745524118,178,2.282
113300,-714025.3132,-4044825.472,4863440.326,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872790334,-1.74552429,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714025.3132,-4044825.472,4863440.326,-6.0217,6.5641,4.5445,0,0,0,0.872790334,-1.74552429,178,2.282
113400,-714025.9154,-4044824.816,4863440.78,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872790445,-1.745524462,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714025.9154,-4044824.816,4863440.78,-6.0217,6.5641,4.5445,0,0,0,0.872790445,-1.745524462,178,2.282
113500,-714026.5176,-4044824.159,4863441.235,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872790556,-1.745524634,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714026.5176,-4044824.159,4863441.235,-6.0217,6.5641,4.5445,0,0,0,0.872790556,-1.745524634,178,2.282
113600,-714027.1197,-4044823.503,4863441.689,-6.0217,6.5641,4.5445,0,0,0,0,0,0,0.872790666,-1.745524806,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714027.1197,-4044823.503,4863441.689,-6.0217,6.5641,4.5445,0,0,0,0.872790666,-1.745524806,178,2.282
113700,-714027.7219,-4044822.846,4863442.143,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872790777,-1.745524979,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714027.7219,-4044822.846,4863442.143,-6.0216,6.5641,4.5445,0,0,0,0.872790777,-1.745524979,178,2.282
113800,-714028.3241,-4044822.19,4863442.598,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872790888,-1.745525151,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714028.3241,-4044822.19,4863442.598,-6.0216,6.5641,4.5445,0,0,0,0.872790888,-1.745525151,178,2.282
113900,-714028.9262,-4044821.534,4863443.052,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872790999,-1.745525323,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714028.9262,-4044821.534,4863443.052,-6.0216,6.5641,4.5445,0,0,0,0.872790999,-1.745525323,178,2.282
114000,-714029.5284,-4044820.877,4863443.507,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.87279111,-1.745525495,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714029.5284,-4044820.877,4863443.507,-6.0216,6.5641,4.5445,0,0,0,0.87279111,-1.745525495,178,2.282
114100,-714030.1306,-4044820.221,4863443.961,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791221,-1.745525667,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714030.1306,-4044820.221,4863443.961,-6.0216,6.5641,4.5445,0,0,0,0.872791221,-1.745525667,178,2.282
114200,-714030.7327,-4044819.564,4863444.416,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791332,-1.745525839,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714030.7327,-4044819.564,4863444.416,-6.0216,6.5641,4.5445,0,0,0,0.872791332,-1.745525839,178,2.282
114300,-714031.3349,-4044818.908,4863444.87,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791443,-1.745526012,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714031.3349,-4044818.908,4863444.87,-6.0216,6.5641,4.5445,0,0,0,0.872791443,-1.745526012,178,2.282
114400,-714031.9371,-4044818.252,4863445.325,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791554,-1.745526184,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714031.9371,-4044818.252,4863445.325,-6.0216,6.5641,4.5445,0,0,0,0.872791554,-1.745526184,178,2.282
114500,-714032.5392,-4044817.595,4863445.779,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791665,-1.745526356,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714032.5392,-4044817.595,4863445.779,-6.0216,6.5641,4.5445,0,0,0,0.872791665,-1.745526356,178,2.282
114600,-714033.1414,-4044816.939,4863446.234,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791776,-1.745526528,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714033.1414,-4044816.939,4863446.234,-6.0216,6.5641,4.5445,0,0,0,0.872791776,-1.745526528,178,2.282
114700,-714033.7435,-4044816.282,4863446.688,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791887,-1.7455267,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714033.7435,-4044816.282,4863446.688,-6.0216,6.5641,4.5445,0,0,0,0.872791887,-1.7455267,178,2.282
114800,-714034.3457,-4044815.626,4863447.142,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872791998,-1.745526872,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714034.3457,-4044815.626,4863447.142,-6.0216,6.5641,4.5445,0,0,0,0.872791998,-1.745526872,178,2.282
114900,-714034.9479,-4044814.97,4863447.597,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792109,-1.745527044,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714034.9479,-4044814.97,4863447.597,-6.0216,6.5641,4.5445,0,0,0,0.872792109,-1.745527044,178,2.282
115000,-714035.55,-4044814.313,4863448.051,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.87279222,-1.745527217,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714035.55,-4044814.313,4863448.051,-6.0216,6.5641,4.5445,0,0,0,0.87279222,-1.745527217,178,2.282
115100,-714036.1522,-4044813.657,4863448.506,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792331,-1.745527389,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714036.1522,-4044813.657,4863448.506,-6.0216,6.5641,4.5445,0,0,0,0.872792331,-1.745527389,178,2.282
115200,-714036.7544,-4044813,4863448.96,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792442,-1.745527561,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714036.7544,-4044813,4863448.96,-6.0216,6.5641,4.5445,0,0,0,0.872792442,-1.745527561,178,2.282
115300,-714037.3565,-4044812.344,4863449.415,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792553,-1.745527733,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714037.3565,-4044812.344,4863449.415,-6.0216,6.5641,4.5445,0,0,0,0.872792553,-1.745527733,178,2.282
115400,-714037.9587,-4044811.687,4863449.869,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792664,-1.745527905,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714037.9587,-4044811.687,4863449.869,-6.0216,6.5641,4.5445,0,0,0,0.872792664,-1.745527905,178,2.282
115500,-714038.5608,-4044811.031,4863450.324,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792775,-1.745528077,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714038.5608,-4044811.031,4863450.324,-6.0216,6.5641,4.5445,0,0,0,0.872792775,-1.745528077,178,2.282
115600,-714039.163,-4044810.375,4863450.778,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792885,-1.74552825,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714039.163,-4044810.375,4863450.778,-6.0216,6.5641,4.5445,0,0,0,0.872792885,-1.74552825,178,2.282
115700,-714039.7652,-4044809.718,4863451.232,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872792996,-1.745528422,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714039.7652,-4044809.718,4863451.232,-6.0216,6.5641,4.5445,0,0,0,0.872792996,-1.745528422,178,2.282
115800,-714040.3673,-4044809.062,4863451.687,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793107,-1.745528594,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714040.3673,-4044809.062,4863451.687,-6.0216,6.5641,4.5445,0,0,0,0.872793107,-1.745528594,178,2.282
115900,-714040.9695,-4044808.405,4863452.141,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793218,-1.745528766,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714040.9695,-4044808.405,4863452.141,-6.0216,6.5641,4.5445,0,0,0,0.872793218,-1.745528766,178,2.282
116000,-714041.5717,-4044807.749,4863452.596,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793329,-1.745528938,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714041.5717,-4044807.749,4863452.596,-6.0216,6.5641,4.5445,0,0,0,0.872793329,-1.745528938,178,2.282
116100,-714042.1738,-4044807.093,4863453.05,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.87279344,-1.74552911,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714042.1738,-4044807.093,4863453.05,-6.0216,6.5641,4.5445,0,0,0,0.87279344,-1.74552911,178,2.282
116200,-714042.776,-4044806.436,4863453.505,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793551,-1.745529283,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714042.776,-4044806.436,4863453.505,-6.0216,6.5641,4.5445,0,0,0,0.872793551,-1.745529283,178,2.282
116300,-714043.3781,-4044805.78,4863453.959,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793662,-1.745529455,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714043.3781,-4044805.78,4863453.959,-6.0216,6.5641,4.5445,0,0,0,0.872793662,-1.745529455,178,2.282
116400,-714043.9803,-4044805.123,4863454.414,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793773,-1.745529627,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714043.9803,-4044805.123,4863454.414,-6.0216,6.5641,4.5445,0,0,0,0.872793773,-1.745529627,178,2.282
116500,-714044.5825,-4044804.467,4863454.868,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793884,-1.745529799,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714044.5825,-4044804.467,4863454.868,-6.0216,6.5641,4.5445,0,0,0,0.872793884,-1.745529799,178,2.282
116600,-714045.1846,-4044803.811,4863455.323,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872793995,-1.745529971,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714045.1846,-4044803.811,4863455.323,-6.0216,6.5641,4.5445,0,0,0,0.872793995,-1.745529971,178,2.282
116700,-714045.7868,-4044803.154,4863455.777,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794106,-1.745530143,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714045.7868,-4044803.154,4863455.777,-6.0216,6.5641,4.5445,0,0,0,0.872794106,-1.745530143,178,2.282
116800,-714046.389,-4044802.498,4863456.231,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794217,-1.745530315,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714046.389,-4044802.498,4863456.231,-6.0216,6.5641,4.5445,0,0,0,0.872794217,-1.745530315,178,2.282
116900,-714046.9911,-4044801.841,4863456.686,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794328,-1.745530488,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714046.9911,-4044801.841,4863456.686,-6.0216,6.5641,4.5445,0,0,0,0.872794328,-1.745530488,178,2.282
117000,-714047.5933,-4044801.185,4863457.14,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794439,-1.74553066,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714047.5933,-4044801.185,4863457.14,-6.0216,6.5641,4.5445,0,0,0,0.872794439,-1.74553066,178,2.282
117100,-714048.1954,-4044800.528,4863457.595,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.87279455,-1.745530832,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714048.1954,-4044800.528,4863457.595,-6.0216,6.5641,4.5445,0,0,0,0.87279455,-1.745530832,178,2.282
117200,-714048.7976,-4044799.872,4863458.049,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794661,-1.745531004,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714048.7976,-4044799.872,4863458.049,-6.0216,6.5641,4.5445,0,0,0,0.872794661,-1.745531004,178,2.282
117300,-714049.3998,-4044799.216,4863458.504,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794772,-1.745531176,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714049.3998,-4044799.216,4863458.504,-6.0216,6.5641,4.5445,0,0,0,0.872794772,-1.745531176,178,2.282
117400,-714050.0019,-4044798.559,4863458.958,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794883,-1.745531348,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714050.0019,-4044798.559,4863458.958,-6.0216,6.5641,4.5445,0,0,0,0.872794883,-1.745531348,178,2.282
117500,-714050.6041,-4044797.903,4863459.413,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872794994,-1.745531521,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714050.6041,-4044797.903,4863459.413,-6.0216,6.5641,4.5445,0,0,0,0.872794994,-1.745531521,178,2.282
117600,-714051.2062,-4044797.246,4863459.867,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872795105,-1.745531693,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714051.2062,-4044797.246,4863459.867,-6.0216,6.5641,4.5445,0,0,0,0.872795105,-1.745531693,178,2.282
117700,-714051.8084,-4044796.59,4863460.321,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872795215,-1.745531865,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714051.8084,-4044796.59,4863460.321,-6.0216,6.5641,4.5445,0,0,0,0.872795215,-1.745531865,178,2.282
117800,-714052.4106,-4044795.934,4863460.776,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872795326,-1.745532037,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714052.4106,-4044795.934,4863460.776,-6.0216,6.5641,4.5445,0,0,0,0.872795326,-1.745532037,178,2.282
117900,-714053.0127,-4044795.277,4863461.23,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872795437,-1.745532209,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714053.0127,-4044795.277,4863461.23,-6.0216,6.5641,4.5445,0,0,0,0.872795437,-1.745532209,178,2.282
118000,-714053.6149,-4044794.621,4863461.685,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872795548,-1.745532381,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714053.6149,-4044794.621,4863461.685,-6.0216,6.5641,4.5445,0,0,0,0.872795548,-1.745532381,178,2.282
118100,-714054.217,-4044793.964,4863462.139,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.872795659,-1.745532553,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714054.217,-4044793.964,4863462.139,-6.0216,6.5641,4.5445,0,0,0,0.872795659,-1.745532553,178,2.282
118200,-714054.8192,-4044793.308,4863462.594,-6.0216,6.5641,4.5445,0,0,0,0,0,0,0.87279577,-1.745532726,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714054.8192,-4044793.308,4863462.594,-6.0216,6.5641,4.5445,0,0,0,0.87279577,-1.745532726,178,2.281
118300,-714055.4214,-4044792.652,4863463.048,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872795881,-1.745532898,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714055.4214,-4044792.652,4863463.048,-6.0216,6.5642,4.5445,0,0,0,0.872795881,-1.745532898,178,2.281
118400,-714056.0235,-4044791.995,4863463.503,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872795992,-1.74553307,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714056.0235,-4044791.995,4863463.503,-6.0216,6.5642,4.5445,0,0,0,0.872795992,-1.74553307,178,2.281
118500,-714056.6257,-4044791.339,4863463.957,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796103,-1.745533242,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714056.6257,-4044791.339,4863463.957,-6.0216,6.5642,4.5445,0,0,0,0.872796103,-1.745533242,178,2.281
118600,-714057.2278,-4044790.682,4863464.411,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796214,-1.745533414,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714057.2278,-4044790.682,4863464.411,-6.0216,6.5642,4.5445,0,0,0,0.872796214,-1.745533414,178,2.281
118700,-714057.83,-4044790.026,4863464.866,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796325,-1.745533586,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714057.83,-4044790.026,4863464.866,-6.0216,6.5642,4.5445,0,0,0,0.872796325,-1.745533586,178,2.281
118800,-714058.4322,-4044789.369,4863465.32,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796436,-1.745533759,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714058.4322,-4044789.369,4863465.32,-6.0216,6.5642,4.5445,0,0,0,0.872796436,-1.745533759,178,2.281
118900,-714059.0343,-4044788.713,4863465.775,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796547,-1.745533931,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714059.0343,-4044788.713,4863465.775,-6.0216,6.5642,4.5445,0,0,0,0.872796547,-1.745533931,178,2.281
119000,-714059.6365,-4044788.057,4863466.229,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796658,-1.745534103,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714059.6365,-4044788.057,4863466.229,-6.0216,6.5642,4.5445,0,0,0,0.872796658,-1.745534103,178,2.281
119100,-714060.2386,-4044787.4,4863466.684,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796769,-1.745534275,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714060.2386,-4044787.4,4863466.684,-6.0216,6.5642,4.5445,0,0,0,0.872796769,-1.745534275,178,2.281
119200,-714060.8408,-4044786.744,4863467.138,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.87279688,-1.745534447,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714060.8408,-4044786.744,4863467.138,-6.0216,6.5642,4.5445,0,0,0,0.87279688,-1.745534447,178,2.281
119300,-714061.4429,-4044786.087,4863467.593,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872796991,-1.745534619,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714061.4429,-4044786.087,4863467.593,-6.0216,6.5642,4.5445,0,0,0,0.872796991,-1.745534619,178,2.281
119400,-714062.0451,-4044785.431,4863468.047,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797102,-1.745534792,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714062.0451,-4044785.431,4863468.047,-6.0216,6.5642,4.5445,0,0,0,0.872797102,-1.745534792,178,2.281
119500,-714062.6473,-4044784.775,4863468.502,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797213,-1.745534964,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714062.6473,-4044784.775,4863468.502,-6.0216,6.5642,4.5445,0,0,0,0.872797213,-1.745534964,178,2.281
119600,-714063.2494,-4044784.118,4863468.956,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797324,-1.745535136,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714063.2494,-4044784.118,4863468.956,-6.0216,6.5642,4.5445,0,0,0,0.872797324,-1.745535136,178,2.281
119700,-714063.8516,-4044783.462,4863469.41,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797434,-1.745535308,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714063.8516,-4044783.462,4863469.41,-6.0216,6.5642,4.5445,0,0,0,0.872797434,-1.745535308,178,2.281
119800,-714064.4537,-4044782.805,4863469.865,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797545,-1.74553548,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714064.4537,-4044782.805,4863469.865,-6.0216,6.5642,4.5445,0,0,0,0.872797545,-1.74553548,178,2.281
119900,-714065.0559,-4044782.149,4863470.319,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797656,-1.745535652,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714065.0559,-4044782.149,4863470.319,-6.0216,6.5642,4.5445,0,0,0,0.872797656,-1.745535652,178,2.281
120000,-714065.658,-4044781.492,4863470.774,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797767,-1.745535824,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714065.658,-4044781.492,4863470.774,-6.0216,6.5642,4.5445,0,0,0,0.872797767,-1.745535824,178,2.281
120100,-714066.2602,-4044780.836,4863471.228,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797878,-1.745535997,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714066.2602,-4044780.836,4863471.228,-6.0216,6.5642,4.5445,0,0,0,0.872797878,-1.745535997,178,2.281
120200,-714066.8624,-4044780.18,4863471.683,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872797989,-1.745536169,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714066.8624,-4044780.18,4863471.683,-6.0216,6.5642,4.5445,0,0,0,0.872797989,-1.745536169,178,2.281
120300,-714067.4645,-4044779.523,4863472.137,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.8727981,-1.745536341,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714067.4645,-4044779.523,4863472.137,-6.0216,6.5642,4.5445,0,0,0,0.8727981,-1.745536341,178,2.281
120400,-714068.0667,-4044778.867,4863472.592,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872798211,-1.745536513,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714068.0667,-4044778.867,4863472.592,-6.0216,6.5642,4.5445,0,0,0,0.872798211,-1.745536513,178,2.281
120500,-714068.6688,-4044778.21,4863473.046,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872798322,-1.745536685,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714068.6688,-4044778.21,4863473.046,-6.0216,6.5642,4.5445,0,0,0,0.872798322,-1.745536685,178,2.281
120600,-714069.271,-4044777.554,4863473.5,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872798433,-1.745536857,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714069.271,-4044777.554,4863473.5,-6.0216,6.5642,4.5445,0,0,0,0.872798433,-1.745536857,178,2.281
120700,-714069.8731,-4044776.898,4863473.955,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872798544,-1.74553703,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714069.8731,-4044776.898,4863473.955,-6.0216,6.5642,4.5445,0,0,0,0.872798544,-1.74553703,178,2.281
120800,-714070.4753,-4044776.241,4863474.409,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872798655,-1.745537202,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714070.4753,-4044776.241,4863474.409,-6.0216,6.5642,4.5445,0,0,0,0.872798655,-1.745537202,178,2.281
120900,-714071.0775,-4044775.585,4863474.864,-6.0216,6.5642,4.5445,0,0,0,0,0,0,0.872798766,-1.745537374,178,-0.785398163,0,0,0,-0.000002,0.000001,0,0,0,-714071.0775,-4044775.585,4863474.864,-6.0216,6.5642,4.5445,0,0,0,0.872798766,-1.745537374,178,2.281
